CustomerID,date,recency,Frequency,Monetary,R,F,M,target,churn_flag
15745,27-09-2011 10:24,18,4,1094.59,3,3,4,2,0
13137,29-11-2011 12:09,10,8,3650.41,2,2,2,2,0
12982,11-04-2011 11:51,242,1,390.54,4,4,4,2,0
16449,04-03-2011 12:15,197,2,707.69,4,4,4,2,0
18139,22-11-2011 10:44,17,6,8438.34,3,3,1,2,0
17250,23-03-2011 16:45,3,2,384.52,1,4,4,2,0
13458,07-02-2011 13:50,6,14,9646.57,2,2,1,2,0
13507,17-07-2011 11:50,2,4,2479.16,1,3,3,2,0
16624,20-09-2011 12:39,80,2,810.57,4,4,4,2,0
14910,14-11-2011 17:10,2,4,434.35,1,3,4,2,0
13869,08-08-2011 13:53,122,4,3104.95,4,3,2,2,0
17107,06-03-2011 15:17,32,6,10815.43,3,3,1,2,0
12839,09-06-2011 14:43,2,14,5591.42,1,2,2,2,0
17593,06-12-2011 10:30,3,5,3927.34,1,3,2,2,0
14621,05-06-2011 13:05,0,5,1788.36,1,3,3,2,0
15478,14-10-2011 11:09,39,2,1441.42,3,4,3,2,0
15012,17-10-2011 12:22,53,2,423.04,4,4,4,2,0
16191,19-10-2011 09:00,2,13,5180.52,1,2,2,2,0
17061,24-06-2011 09:43,73,11,5232.23,4,2,2,2,0
14737,03-08-2011 10:04,3,3,1164.55,1,3,3,2,0
17554,09-08-2011 10:16,0,5,1952.45,1,3,3,2,0
13507,02-09-2011 15:45,2,4,2479.16,1,3,3,2,0
14178,01-12-2011 12:01,8,7,1620.93,2,2,3,2,0
17107,07-07-2011 18:56,32,6,10815.43,3,3,1,2,0
13148,03-07-2011 12:22,28,12,3707.12,3,2,2,2,0
16110,01-02-2011 14:01,44,3,1337.48,4,3,3,2,0
17107,25-09-2011 14:37,32,6,10815.43,3,3,1,2,0
16062,12-04-2011 15:08,9,4,1153.62,2,3,3,2,0
16241,04-01-2011 15:50,9,13,2607.87,2,2,3,2,0
17790,13-05-2011 10:44,26,14,1965.55,3,2,3,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
15485,07-01-2011 17:18,29,3,2575,3,3,3,2,0
14911,22-06-2011 11:46,0,201,143825.06,1,1,1,2,0
15005,08-11-2011 11:53,15,28,6316.57,2,1,1,2,0
17653,01-11-2011 15:49,36,4,1207.56,3,3,3,2,0
14951,21-09-2011 15:15,78,1,311.69,4,4,4,2,0
15105,15-11-2011 10:17,17,7,2298.93,3,2,3,2,0
18145,27-11-2011 11:22,12,4,2861.55,2,3,2,2,0
12513,19-08-2011 10:51,112,1,612.29,4,4,4,2,0
14381,18-10-2011 17:10,51,1,202.68,4,4,4,2,0
18239,02-12-2010 17:48,218,5,1561.61,4,3,3,2,0
13093,16-12-2010 09:45,275,8,7832.47,4,2,1,2,0
12359,07-02-2011 14:51,57,4,6372.58,4,3,1,2,0
13018,08-07-2011 12:34,15,28,7277.7,2,1,1,2,0
18139,21-11-2011 16:20,17,6,8438.34,3,3,1,2,0
18055,02-12-2011 14:25,6,10,6784.19,2,2,1,2,0
13949,30-10-2011 15:35,2,6,2427.32,1,3,3,2,0
18192,29-09-2011 09:53,71,1,957.97,4,4,4,2,0
18116,03-04-2011 14:24,67,8,1418.03,4,2,3,2,0
16892,10-11-2011 13:03,0,5,525.54,1,3,4,2,0
17321,03-10-2011 11:34,7,2,700.86,2,4,4,2,0
14598,26-10-2011 13:19,43,1,221.97,4,4,4,2,0
17593,18-07-2011 10:28,3,5,3927.34,1,3,2,2,0
17461,10-11-2011 12:01,22,3,757.46,3,3,4,2,0
12477,31-08-2011 09:11,22,6,13219.74,3,3,1,2,0
14732,09-11-2011 10:32,7,8,2702.49,2,2,2,2,0
12359,07-02-2011 14:51,57,4,6372.58,4,3,1,2,0
12680,27-09-2011 12:53,0,4,862.81,1,3,4,2,0
13536,30-11-2011 14:42,0,7,3448.29,1,2,2,2,0
13115,28-11-2011 12:38,11,4,2294.78,2,3,3,2,0
14629,05-12-2011 16:55,3,2,959.01,1,4,4,2,0
16656,05-09-2011 09:20,21,15,8625.8,3,1,1,2,0
13418,06-07-2011 15:50,11,18,6127.43,2,1,2,2,0
12451,19-01-2011 09:05,10,5,9035.52,2,3,1,2,0
17841,16-05-2011 16:41,1,124,40991.57,1,1,1,2,0
12982,11-04-2011 11:51,242,1,390.54,4,4,4,2,0
15002,16-08-2011 10:44,115,4,1641.76,4,3,3,2,0
12940,16-10-2011 12:09,54,2,913.54,4,4,4,2,0
14562,16-10-2011 14:07,3,18,5074.77,1,1,2,2,0
13471,04-12-2011 11:45,0,4,2531.58,1,3,3,2,0
17759,22-11-2011 16:02,16,3,834.99,3,3,4,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
12451,18-11-2011 09:58,10,5,9035.52,2,3,1,2,0
16960,10-10-2011 11:47,38,3,507.05,3,3,4,2,0
14226,15-03-2011 15:36,28,5,2232.19,3,3,3,2,0
13285,16-11-2011 13:19,22,4,2709.12,3,3,2,2,0
13285,16-11-2011 13:19,22,4,2709.12,3,3,2,2,0
15862,01-12-2010 11:21,7,4,832.88,2,3,4,2,0
14936,05-10-2011 08:53,33,8,8137.02,3,2,1,2,0
15805,08-11-2011 09:07,22,17,5528.48,3,1,2,2,0
16049,28-10-2011 16:10,39,3,1111.79,3,3,3,2,0
12414,26-04-2011 09:12,216,3,562.41,4,3,4,2,0
13588,24-11-2011 10:42,15,9,2478.95,2,2,3,2,0
14096,10-10-2011 17:12,3,17,65164.79,1,1,1,2,0
16126,10-11-2011 16:03,28,4,6287.77,3,3,1,2,0
12409,10-06-2011 12:19,78,3,11072.67,4,3,1,2,0
15339,04-10-2011 12:51,65,2,574.07,4,4,4,2,0
16094,10-11-2011 16:51,11,4,1078.23,2,3,4,2,0
12597,30-10-2011 13:06,18,4,3811.22,3,3,2,2,0
15157,16-12-2010 13:44,3,3,1936.07,1,3,3,2,0
15907,06-12-2011 12:21,3,3,967.45,1,3,4,2,0
12518,11-11-2011 11:18,0,5,2056.89,1,3,3,2,0
13882,27-10-2011 12:53,2,5,1191.13,1,3,3,2,0
14506,04-10-2011 14:42,16,5,2012.17,3,3,3,2,0
15168,14-11-2011 11:26,25,1,106.56,3,4,4,2,0
13173,07-12-2010 14:30,3,2,353.65,1,4,4,2,0
15856,31-08-2011 17:16,3,27,16387.57,1,1,1,2,0
16790,06-11-2011 14:06,3,6,1545.62,1,3,3,2,0
14910,07-12-2011 10:06,2,4,434.35,1,3,4,2,0
17744,13-01-2011 14:55,3,6,2322.4,1,3,3,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
13428,29-11-2011 14:20,9,1,218.47,2,4,4,2,0
12362,17-02-2011 10:30,2,10,5226.23,1,2,2,2,0
16833,08-12-2011 14:39,0,4,1106.53,1,3,3,2,0
18139,22-11-2011 09:17,17,6,8438.34,3,3,1,2,0
15436,19-04-2011 16:52,11,3,1122.53,2,3,3,2,0
14211,04-09-2011 10:51,52,9,2241.1,4,2,3,2,0
18204,29-09-2011 16:44,70,3,1993.7,4,3,3,2,0
12830,28-07-2011 17:17,37,6,6814.64,3,3,1,2,0
12520,11-03-2011 11:35,78,5,2634.26,4,3,3,2,0
13833,03-07-2011 13:27,158,1,384.8,4,4,4,2,0
17961,24-05-2011 14:18,20,39,1296.44,3,1,3,2,0
16814,28-04-2011 11:38,13,21,6509.1,2,1,1,2,0
15639,28-07-2011 14:30,133,1,425.32,4,4,4,2,0
14959,08-05-2011 11:38,63,4,695.42,4,3,4,2,0
18139,22-11-2011 09:17,17,6,8438.34,3,3,1,2,0
12809,15-06-2011 10:51,177,1,489.31,4,4,4,2,0
18237,07-12-2011 12:49,2,5,987.1,1,3,4,2,0
13736,04-12-2011 15:19,4,2,731.9,2,4,4,2,0
16054,17-07-2011 13:08,144,1,783.9,4,4,4,2,0
13521,29-11-2011 15:09,0,3,1093.65,1,3,4,2,0
16889,07-01-2011 10:47,194,3,1578.67,4,3,3,2,0
16418,26-10-2011 12:39,44,3,675.27,4,3,4,2,0
16743,07-07-2011 12:29,28,7,2238.09,3,2,3,2,0
12359,03-06-2011 12:26,57,4,6372.58,4,3,1,2,0
16728,17-04-2011 11:04,45,4,1054.67,4,3,4,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
13311,12-07-2011 14:26,3,2,598.57,1,4,4,2,0
16007,02-10-2011 13:26,47,4,1701.94,4,3,3,2,0
13782,27-11-2011 11:54,12,6,912,2,3,4,2,0
15525,01-12-2010 13:17,1,3,825.92,1,3,4,2,0
15744,23-09-2011 09:52,77,1,34.8,4,4,4,2,0
16776,10-10-2011 13:04,59,1,388.28,4,4,4,2,0
16933,08-12-2011 12:54,0,2,563.23,1,4,4,2,0
16769,24-03-2011 13:41,259,1,380.39,4,4,4,2,0
17323,26-06-2011 12:04,14,7,921.07,2,2,4,2,0
12477,31-08-2011 09:11,22,6,13219.74,3,3,1,2,0
12398,25-10-2011 10:27,45,1,1635.66,4,4,3,2,0
13562,21-07-2011 15:12,81,3,1799.33,4,3,3,2,0
12409,10-06-2011 12:19,78,3,11072.67,4,3,1,2,0
13860,14-09-2011 09:27,0,5,1245.9,1,3,3,2,0
12518,12-10-2011 10:36,0,5,2056.89,1,3,3,2,0
12753,05-04-2011 13:56,22,6,21429.39,3,3,1,2,0
14040,08-05-2011 12:44,40,12,3614.92,3,2,2,2,0
16891,03-11-2011 13:50,1,5,809.7,1,3,4,2,0
16048,01-12-2010 15:27,372,2,256.44,4,4,4,1,1
18262,22-07-2011 16:04,139,1,149.48,4,4,4,2,0
14629,23-10-2011 16:13,3,2,959.01,1,4,4,2,0
15704,08-05-2011 12:42,139,4,2293.62,4,3,3,2,0
15608,10-10-2011 13:30,27,4,1093.68,3,3,4,2,0
16010,12-12-2010 12:18,245,3,407.5,4,3,4,2,0
13320,22-09-2011 18:07,77,4,1548.7,4,3,3,2,0
14215,23-09-2011 10:44,11,6,1789.72,2,3,3,2,0
16948,24-07-2011 12:46,138,3,435.02,4,3,4,2,0
18156,05-12-2010 12:29,12,2,734.94,2,4,4,2,0
12477,11-02-2011 12:45,22,6,13219.74,3,3,1,2,0
16131,14-04-2011 08:32,51,6,3506.54,4,3,2,2,0
18139,22-11-2011 10:44,17,6,8438.34,3,3,1,2,0
17757,07-11-2011 16:40,0,30,5605.29,1,1,2,2,0
15484,22-09-2011 13:31,0,4,3594.31,1,3,2,2,0
17856,08-12-2011 09:40,1,4,1418.03,1,3,3,2,0
16442,14-12-2010 10:46,1,3,616.79,1,3,4,2,0
17673,18-03-2011 11:30,1,6,1629.12,1,3,3,2,0
14733,20-12-2010 13:21,15,12,9585.91,2,2,1,2,0
16945,22-05-2011 11:53,21,19,4345.5,3,1,2,2,0
13658,19-05-2011 17:15,9,5,2639.17,2,3,3,2,0
17360,08-06-2011 17:09,16,3,585.79,3,3,4,2,0
13875,11-02-2011 15:39,53,5,1786.79,4,3,3,2,0
16015,21-10-2011 12:56,3,3,705.39,1,3,4,2,0
17472,01-06-2011 14:57,190,3,710.29,4,3,4,2,0
14446,07-04-2011 12:10,0,4,1039.58,1,3,4,2,0
15687,05-10-2011 14:03,8,9,2993.1,2,2,2,2,0
16684,16-12-2010 17:36,3,28,66653.56,1,1,1,2,0
18283,10-11-2011 14:59,3,16,2094.88,1,1,3,2,0
12877,22-09-2011 13:05,3,12,1535.77,1,2,3,2,0
13975,08-11-2011 13:10,30,6,2526.28,3,3,3,2,0
13764,18-07-2011 17:15,70,3,1521.76,4,3,3,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
12477,14-04-2011 13:59,22,6,13219.74,3,3,1,2,0
14462,10-05-2011 16:00,65,11,2004.02,4,2,3,2,0
12359,03-06-2011 12:26,57,4,6372.58,4,3,1,2,0
14844,07-10-2011 10:41,63,4,3189.81,4,3,2,2,0
13583,07-07-2011 10:40,155,1,781.03,4,4,4,2,0
14844,16-06-2011 09:28,63,4,3189.81,4,3,2,2,0
12384,10-08-2011 11:23,28,2,585.27,3,4,4,2,0
17107,15-05-2011 12:21,32,6,10815.43,3,3,1,2,0
15379,16-12-2010 13:02,168,7,3703.29,4,2,2,2,0
12477,31-08-2011 09:11,22,6,13219.74,3,3,1,2,0
13695,02-09-2011 14:09,30,15,2504.13,3,1,3,2,0
15584,23-10-2011 12:26,23,4,725.11,3,3,4,2,0
12518,11-11-2011 11:18,0,5,2056.89,1,3,3,2,0
12950,01-12-2011 15:55,1,3,1843,1,3,3,2,0
18272,07-04-2011 09:35,2,6,3078.58,1,3,2,2,0
17841,03-08-2011 11:58,1,124,40991.57,1,1,1,2,0
14698,19-10-2011 12:54,1,5,1250.76,1,3,3,2,0
13263,30-09-2011 10:45,0,35,7454.07,1,1,1,2,0
15036,15-06-2011 13:35,71,3,465.55,4,3,4,2,0
16790,11-11-2011 09:02,3,6,1545.62,1,3,3,2,0
14096,23-11-2011 13:39,3,17,65164.79,1,1,1,2,0
15579,02-10-2011 12:45,68,2,348.6,4,4,4,2,0
16873,09-10-2011 12:20,4,6,7123.62,2,3,1,2,0
18139,21-11-2011 14:06,17,6,8438.34,3,3,1,2,0
12590,12-05-2011 14:46,210,2,9864.26,4,4,1,2,0
13318,08-12-2011 18:51,0,3,640.76,1,3,4,2,0
12590,12-05-2011 14:46,210,2,9864.26,4,4,1,2,0
16873,08-04-2011 15:34,4,6,7123.62,2,3,1,2,0
14515,22-11-2011 11:37,17,6,2102.09,3,3,3,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
13431,12-09-2011 11:25,66,2,1269.1,4,4,3,2,0
16059,16-01-2011 15:44,65,6,1459.86,4,3,3,2,0
12830,28-07-2011 17:17,37,6,6814.64,3,3,1,2,0
14121,10-11-2011 10:36,3,4,2780.15,1,3,2,2,0
17602,19-01-2011 16:19,1,6,5102.97,1,3,2,2,0
14796,14-10-2011 11:08,0,17,8022.49,1,1,1,2,0
16033,27-06-2011 12:38,5,20,8816.4,2,1,1,2,0
15907,06-12-2011 12:21,3,3,967.45,1,3,4,2,0
12405,14-07-2011 08:52,148,1,1710.39,4,4,3,2,0
17107,06-11-2011 14:08,32,6,10815.43,3,3,1,2,0
16814,04-01-2011 14:47,13,21,6509.1,2,1,1,2,0
13467,03-11-2011 16:56,10,2,1083.71,2,4,4,2,0
15994,16-10-2011 12:28,54,1,427.07,4,4,4,2,0
12477,07-10-2011 09:16,22,6,13219.74,3,3,1,2,0
14446,20-09-2011 12:35,0,4,1039.58,1,3,4,2,0
16539,07-12-2011 08:41,2,4,1388.81,1,3,3,2,0
13126,10-03-2011 15:06,4,8,2099.64,2,2,3,2,0
16052,16-10-2011 15:13,53,1,362.06,4,4,4,2,0
15214,11-04-2011 09:46,1,8,1661.44,1,2,3,2,0
12477,31-08-2011 09:11,22,6,13219.74,3,3,1,2,0
16943,12-05-2011 11:57,211,3,816.73,4,3,4,2,0
16395,24-06-2011 15:28,60,5,1486.9,4,3,3,2,0
16549,21-11-2011 16:17,9,10,4154.64,2,2,2,2,0
17126,10-07-2011 13:32,151,5,1004.75,4,3,4,2,0
17236,27-11-2011 12:00,12,6,916.13,2,3,4,2,0
14092,22-06-2011 12:57,7,14,4076.91,2,2,2,2,0
13113,09-10-2011 12:59,0,24,12245.96,1,1,1,2,0
13994,03-10-2011 15:28,3,6,2313.14,1,3,3,2,0
12757,06-10-2011 14:50,15,13,7857.1,2,2,1,2,0
15159,20-10-2011 13:07,1,30,18641.01,1,1,1,2,0
12716,29-07-2011 13:28,3,2,1053.49,1,4,4,2,0
16713,06-04-2011 14:25,18,15,6923.13,3,1,1,2,0
16284,08-11-2011 16:12,30,2,823.97,3,4,4,2,0
12627,22-07-2011 13:59,10,7,4478.53,2,2,2,2,0
15058,19-09-2011 13:02,24,11,2124.99,3,2,3,2,0
17373,31-01-2011 11:46,39,4,646.92,3,3,4,2,0
16614,10-06-2011 11:36,182,1,506.19,4,4,4,2,0
16394,28-09-2011 14:21,56,5,1555.34,4,3,3,2,0
15965,11-11-2011 10:50,16,4,845.64,3,3,4,2,0
16513,05-12-2011 10:18,4,4,874.59,2,3,4,2,0
15652,09-09-2011 14:22,90,1,337.74,4,4,4,2,0
14837,26-06-2011 11:47,89,4,1649.5,4,3,3,2,0
14502,02-10-2011 14:56,19,11,2470.67,3,2,3,2,0
18154,06-12-2011 16:41,2,2,399.19,1,4,4,2,0
18139,22-11-2011 09:17,17,6,8438.34,3,3,1,2,0
12451,19-01-2011 09:05,10,5,9035.52,2,3,1,2,0
13199,17-03-2011 12:15,3,38,9817.12,1,1,1,2,0
12748,06-09-2011 15:48,0,210,33719.73,1,1,1,2,0
15584,30-06-2011 16:39,23,4,725.11,3,3,4,2,0
15707,14-09-2011 14:19,34,4,945.58,3,3,4,2,0
15156,06-11-2011 12:41,0,3,961.49,1,3,4,2,0
17105,06-02-2011 14:46,158,2,665.78,4,4,4,2,0
13560,02-12-2011 13:11,6,1,174.37,2,4,4,2,0
12682,04-07-2011 11:42,3,31,12288.22,1,1,1,2,0
15149,29-07-2011 10:58,133,1,520.8,4,4,4,2,0
12957,28-03-2011 15:38,9,8,4017.54,2,2,2,2,0
15829,22-07-2011 10:23,98,2,636.14,4,4,4,2,0
17602,07-12-2011 13:53,1,6,5102.97,1,3,2,2,0
14156,06-06-2011 13:48,9,55,117379.63,2,1,1,2,0
13824,12-04-2011 08:42,32,5,1698.94,3,3,3,2,0
14932,09-12-2010 11:48,365,1,363.53,4,4,4,2,0
16000,07-12-2011 12:14,2,3,12393.7,1,3,1,2,0
17119,11-10-2011 11:03,2,2,606.91,1,4,4,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
16209,06-06-2011 11:36,88,5,2262.62,4,3,3,2,0
14096,31-10-2011 14:09,3,17,65164.79,1,1,1,2,0
12370,19-10-2011 14:51,50,4,3545.69,4,3,2,2,0
12940,13-09-2011 10:16,54,2,913.54,4,4,4,2,0
14449,21-11-2011 12:06,18,4,907.1,3,3,4,2,0
16383,16-03-2011 13:00,74,2,668.36,4,4,4,2,0
15883,06-11-2011 14:50,1,2,396.48,1,4,4,2,0
16806,23-06-2011 11:46,102,4,801.49,4,3,4,2,0
14723,30-10-2011 15:13,9,6,1158.3,2,3,3,2,0
17835,07-12-2011 11:48,2,3,350.64,1,3,4,2,0
17675,21-08-2011 12:58,0,31,20374.28,1,1,1,2,0
14507,08-03-2011 17:23,23,6,1383.18,3,3,3,2,0
15541,17-08-2011 14:58,113,1,85.13,4,4,4,2,0
12433,09-12-2011 08:48,0,7,13375.87,1,2,1,2,0
15785,26-05-2011 14:21,32,5,2328.97,3,3,3,2,0
14156,15-08-2011 14:39,9,55,117379.63,2,1,1,2,0
12856,21-11-2011 11:34,7,6,2179.93,2,3,3,2,0
13815,20-06-2011 13:08,21,4,4027.36,3,3,2,2,0
14871,14-12-2010 12:18,2,4,522.38,1,3,4,2,0
14842,01-06-2011 08:38,43,4,2824.69,4,3,2,2,0
14963,13-10-2011 11:57,9,5,1487.8,2,3,3,2,0
13652,06-12-2010 09:21,45,3,1095.08,4,3,4,2,0
13431,12-09-2011 11:25,66,2,1269.1,4,4,3,2,0
15673,16-01-2011 16:25,87,4,2881.02,4,3,2,2,0
17405,12-07-2011 14:17,0,3,1031.41,1,3,4,2,0
18116,03-04-2011 14:24,67,8,1418.03,4,2,3,2,0
18024,10-07-2011 12:28,152,2,389.78,4,4,4,2,0
17728,05-10-2011 08:17,3,3,2876.01,1,3,2,2,0
15493,14-03-2011 11:44,32,5,2001.8,3,3,3,2,0
12367,05-12-2011 16:48,3,1,168.9,1,4,4,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
12723,05-10-2011 15:52,3,5,725.07,1,3,4,2,0
17048,02-03-2011 12:03,117,3,925.35,4,3,4,2,0
15673,06-07-2011 10:15,87,4,2881.02,4,3,2,2,0
14911,11-04-2011 12:20,0,201,143825.06,1,1,1,2,0
17105,06-02-2011 14:46,158,2,665.78,4,4,4,2,0
17097,09-12-2010 14:55,1,8,954.42,1,2,4,2,0
12451,19-01-2011 09:05,10,5,9035.52,2,3,1,2,0
15708,09-01-2011 11:43,40,7,3364.24,3,2,2,2,0
12359,03-06-2011 12:26,57,4,6372.58,4,3,1,2,0
17107,15-05-2011 12:21,32,6,10815.43,3,3,1,2,0
15433,10-05-2011 10:45,213,2,533.3,4,4,4,2,0
14446,07-04-2011 12:10,0,4,1039.58,1,3,4,2,0
15974,12-05-2011 11:10,38,7,3442.15,3,2,2,2,0
12662,05-06-2011 13:45,0,11,3849.78,1,2,2,2,0
12477,14-04-2011 13:59,22,6,13219.74,3,3,1,2,0
14911,26-01-2011 12:29,0,201,143825.06,1,1,1,2,0
18139,22-11-2011 09:17,17,6,8438.34,3,3,1,2,0
16442,14-12-2010 10:46,1,3,616.79,1,3,4,2,0
12753,12-12-2010 11:44,22,6,21429.39,3,3,1,2,0
17107,15-05-2011 12:21,32,6,10815.43,3,3,1,2,0
16750,26-10-2011 12:48,44,5,623.93,4,3,4,2,0
15881,31-01-2011 16:47,311,5,501.39,4,3,4,2,0
16011,08-12-2010 16:34,7,16,3362.71,2,1,2,2,0
15208,08-11-2011 14:39,0,5,870.12,1,3,4,2,0
16065,09-12-2010 13:03,364,1,372.09,4,4,4,2,0
12477,31-08-2011 09:11,22,6,13219.74,3,3,1,2,0
16221,07-12-2010 13:13,36,3,864.86,3,3,4,2,0
18139,22-11-2011 10:44,17,6,8438.34,3,3,1,2,0
15998,03-11-2011 12:45,36,5,3089.97,3,3,2,2,0
16019,26-07-2011 14:03,46,9,3786.24,4,2,2,2,0
17499,23-02-2011 09:14,289,1,622.88,4,4,4,2,0
17107,25-09-2011 14:37,32,6,10815.43,3,3,1,2,0
18139,21-11-2011 14:47,17,6,8438.34,3,3,1,2,0
17107,25-09-2011 14:37,32,6,10815.43,3,3,1,2,0
14125,11-11-2011 12:20,10,3,2740.43,2,3,2,2,0
15034,21-04-2011 10:52,15,8,4308.61,2,2,2,2,0
13548,10-04-2011 11:35,95,2,682.41,4,4,4,2,0
14911,07-11-2011 08:26,0,201,143825.06,1,1,1,2,0
15053,03-03-2011 12:06,4,3,697.79,2,3,4,2,0
16873,09-10-2011 12:20,4,6,7123.62,2,3,1,2,0
14216,01-12-2011 14:58,2,4,1839.3,1,3,3,2,0
14451,10-10-2011 13:38,59,2,662.59,4,4,4,2,0
18272,07-04-2011 09:35,2,6,3078.58,1,3,2,2,0
14201,20-09-2011 10:47,59,7,747.44,4,2,4,2,0
17920,01-12-2010 11:49,3,17,4204.1,1,1,2,2,0
17884,06-12-2010 15:13,3,4,717.45,1,3,4,2,0
18130,11-11-2011 09:25,14,3,1059.39,2,3,4,2,0
13027,18-08-2011 09:39,113,6,6912,4,3,1,2,0
17107,25-09-2011 14:37,32,6,10815.43,3,3,1,2,0
13067,18-09-2011 13:38,81,1,115.46,4,4,4,2,0
12444,12-10-2011 12:08,20,5,5005.46,3,3,2,2,0
17107,07-07-2011 18:56,32,6,10815.43,3,3,1,2,0
16940,23-02-2011 12:27,51,3,3049.88,4,3,2,2,0
13730,01-07-2011 12:47,135,2,752.6,4,4,4,2,0
16200,05-12-2011 14:40,3,2,1080.62,1,4,4,2,0
15367,09-03-2011 13:53,56,4,1877.59,4,3,3,2,0
14418,23-08-2011 17:18,3,3,1937.25,1,3,3,2,0
13243,20-05-2011 13:14,202,1,600.07,4,4,4,2,0
14553,04-01-2011 15:40,18,5,859.27,3,3,4,2,0
17416,22-08-2011 09:30,29,7,6893.42,3,2,1,2,0
12518,12-10-2011 10:36,0,5,2056.89,1,3,3,2,0
17444,20-06-2011 09:04,147,3,2940.04,4,3,2,2,0
14443,17-10-2011 10:10,53,4,1420.2,4,3,3,2,0
16735,09-01-2011 12:53,78,5,2300.56,4,3,3,2,0
16873,05-12-2011 12:05,4,6,7123.62,2,3,1,2,0
16746,05-12-2011 12:33,4,18,6697.66,2,1,1,2,0
12451,18-11-2011 09:58,10,5,9035.52,2,3,1,2,0
15321,30-09-2011 09:39,70,3,2748.31,4,3,2,2,0
15812,03-06-2011 15:31,106,5,1801.14,4,3,3,2,0
14653,30-11-2011 10:12,0,7,1947.55,1,2,3,2,0
15358,21-10-2011 12:44,4,22,8347.2,2,1,1,2,0
14869,28-08-2011 16:09,8,2,725.7,2,4,4,2,0
14346,11-08-2011 09:47,120,2,1021.58,4,4,4,2,0
17221,03-11-2011 17:39,6,2,335.13,2,4,4,2,0
18139,21-11-2011 16:20,17,6,8438.34,3,3,1,2,0
15031,09-11-2011 17:44,3,4,668.14,1,3,4,2,0
17107,06-11-2011 14:08,32,6,10815.43,3,3,1,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
15743,23-11-2011 17:19,15,4,784.46,2,3,4,2,0
16539,16-12-2010 16:42,2,4,1388.81,1,3,3,2,0
12437,16-03-2011 14:37,1,18,4951.41,1,1,2,2,0
13767,04-08-2011 17:23,1,37,17220.36,1,1,1,2,0
18118,23-09-2011 12:16,10,26,5653.82,2,1,2,2,0
16126,10-11-2011 16:03,28,4,6287.77,3,3,1,2,0
14314,25-08-2011 10:39,106,1,120,4,4,4,2,0
17928,25-10-2011 13:52,44,2,212.54,4,4,4,2,0
12709,27-07-2011 13:00,14,15,9736.52,2,1,1,2,0
17884,03-12-2010 12:11,3,4,717.45,1,3,4,2,0
15274,21-11-2011 14:17,3,2,716.57,1,4,4,2,0
16007,08-05-2011 13:32,47,4,1701.94,4,3,3,2,0
15005,13-11-2011 15:42,15,28,6316.57,2,1,1,2,0
14527,09-08-2011 16:27,2,55,8508.82,1,1,1,2,0
16201,18-11-2011 17:20,2,4,1863.47,1,3,3,2,0
15334,29-06-2011 14:20,156,3,351.67,4,3,4,2,0
16790,02-11-2011 11:23,3,6,1545.62,1,3,3,2,0
12615,29-09-2011 10:23,1,4,2291.19,1,3,3,2,0
14379,26-10-2011 16:43,43,2,348.1,4,4,4,2,0
17602,15-09-2011 14:07,1,6,5102.97,1,3,2,2,0
17183,30-10-2011 14:27,7,6,3347.31,2,3,2,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
15036,28-09-2011 15:42,71,3,465.55,4,3,4,2,0
14419,27-09-2011 11:27,10,6,1058.06,2,3,4,2,0
17920,22-09-2011 12:13,3,17,4204.1,1,1,2,2,0
17618,12-12-2010 16:05,5,3,971.58,2,3,4,2,0
17097,29-11-2011 16:23,1,8,954.42,1,2,4,2,0
12451,19-01-2011 09:05,10,5,9035.52,2,3,1,2,0
12749,17-11-2011 12:05,3,5,4090.88,1,3,2,2,0
17097,07-12-2011 17:05,1,8,954.42,1,2,4,2,0
15031,21-08-2011 15:35,3,4,668.14,1,3,4,2,0
12492,26-08-2011 14:51,62,2,263.21,4,4,4,2,0
15156,05-12-2011 09:15,0,3,961.49,1,3,4,2,0
13506,27-01-2011 13:53,315,2,458.52,4,4,4,2,0
12349,21-11-2011 09:51,18,1,1757.55,3,4,3,2,0
13521,29-11-2011 15:09,0,3,1093.65,1,3,4,2,0
17377,05-08-2011 15:40,23,20,4100.92,3,1,2,2,0
18235,29-09-2011 08:27,71,3,1796.48,4,3,3,2,0
14988,12-05-2011 12:05,211,1,334.54,4,4,4,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
17252,06-06-2011 16:41,116,2,353.86,4,4,4,2,0
14934,02-03-2011 11:48,81,2,1890.94,4,4,3,2,0
16511,18-11-2011 10:41,21,3,950.26,3,3,4,2,0
17107,06-11-2011 14:08,32,6,10815.43,3,3,1,2,0
12620,20-09-2011 10:06,14,3,1339.41,2,3,3,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
